event_date,event_time,event_name,user_pseudo_id,ga_session_id,item_id,item_name,item_brand,item_category,price,quantity,item_revenue,transaction_id
2020-11-01,2020-11-01 00:12:43.785295 UTC,view_item,36638696.4029295753,6944996097,GGOEGBJJ099699,Google Flat Front Bag Grey,(not set),Lifestyle/Bags/,30.0,,,
2020-11-01,2020-11-01 00:12:51.452948 UTC,view_item,36638696.4029295753,6944996097,GGOEGBJJ103799,Google Incognito Messenger Bag,(not set),Lifestyle/Bags/,75.0,,,
2020-11-01,2020-11-01 00:12:51.452948 UTC,view_item,36638696.4029295753,6944996097,GGOEGBJC100199,Google Mesh Bag Blue,(not set),Lifestyle/Bags/,6.0,,,
2020-11-01,2020-11-01 00:12:51.452948 UTC,view_item,36638696.4029295753,6944996097,GGOEGBJQ125099,Google Large Tote White,(not set),Lifestyle/Bags/,13.0,,,
2020-11-01,2020-11-01 00:12:51.452948 UTC,view_item,36638696.4029295753,6944996097,GGOEGABJ099599,Google Laptop Sleeve Charcoal,(not set),Lifestyle/Bags/,20.0,,,
2020-11-01,2020-11-01 00:12:51.452948 UTC,view_item,36638696.4029295753,6944996097,GGOEGBJJ099499,Google Utility Bag Grey,(not set),Lifestyle/Bags/,10.0,,,
2020-11-01,2020-11-01 00:12:51.452948 UTC,view_item,36638696.4029295753,6944996097,GGOEGBJQ125099,Google Large Tote White,Google,Lifestyle/Bags/,13.0,,,
2020-11-01,2020-11-01 00:12:51.452948 UTC,view_item,36638696.4029295753,6944996097,GGOEGBJR100099,Google Mesh Bag Red,(not set),Lifestyle/Bags/,6.0,,,
2020-11-01,2020-11-01 00:12:51.452948 UTC,view_item,36638696.4029295753,6944996097,GGOEGBJJ099699,Google Flat Front Bag Grey,(not set),Lifestyle/Bags/,30.0,,,
2020-11-01,2020-11-01 00:12:51.452948 UTC,view_item,36638696.4029295753,6944996097,GGOEGBJC122399,Google Campus Bike Tote Navy,(not set),Lifestyle/Bags/,11.0,,,
2020-11-01,2020-11-01 00:12:51.452948 UTC,view_item,36638696.4029295753,6944996097,GGOEGBRJ114199,Google Utility BackPack,(not set),Lifestyle/Bags/,120.0,,,
2020-11-01,2020-11-01 00:12:51.452948 UTC,view_item,36638696.4029295753,6944996097,GGOEGBBC122499,Google Campus Bike Carry Pouch,(not set),Lifestyle/Bags/,8.0,,,
2020-11-01,2020-11-01 00:12:51.452948 UTC,view_item,36638696.4029295753,6944996097,GGOEGBBD122099,Google Confetti Accessory Pouch,(not set),Lifestyle/Bags/,12.0,,,
2020-11-01,2020-11-01 00:14:50.790147 UTC,view_item,36638696.4029295753,6944996097,GGOEGHPB120910,Google Leather Strap Hat Black,(not set),Home/Apparel/Hats/,17.0,,,
2020-11-01,2020-11-01 00:14:50.790147 UTC,view_item,36638696.4029295753,6944996097,GGOEGHPJ107510,Google Tracking Hat,(not set),Home/Apparel/Hats/,32.0,,,
2020-11-01,2020-11-01 00:14:50.790147 UTC,view_item,36638696.4029295753,6944996097,GGOEGAEJ135510,Google Speckled Beanie Grey,(not set),Home/Apparel/Hats/,20.0,,,
2020-11-01,2020-11-01 00:14:50.790147 UTC,view_item,36638696.4029295753,6944996097,GGOEGHPC120810,Google Leather Strap Hat Blue,(not set),Home/Apparel/Hats/,17.0,,,
2020-11-01,2020-11-01 00:14:50.790147 UTC,view_item,36638696.4029295753,6944996097,GGOEYHBB102199,YouTube Twill Sandwich Cap Black,(not set),Home/Apparel/Hats/,13.0,,,
2020-11-01,2020-11-01 00:14:50.790147 UTC,view_item,36638696.4029295753,6944996097,GGOEGAEC134910,Google Speckled Beanie Navy,(not set),Home/Apparel/Hats/,20.0,,,
2020-11-01,2020-11-01 00:14:50.790147 UTC,view_item,36638696.4029295753,6944996097,GGOEAHPL131010,Android Iconic Hat White,(not set),Home/Apparel/Hats/,16.0,,,
2020-11-01,2020-11-01 00:14:50.790147 UTC,view_item,36638696.4029295753,6944996097,GGOEAHPJ131210,Android Iconic Beanie,(not set),Home/Apparel/Hats/,10.0,,,
2020-11-01,2020-11-01 00:14:50.790147 UTC,view_item,36638696.4029295753,6944996097,GGOEGAPH161899,Google Land & Sea Cotton Cap,(not set),Home/Apparel/Hats/,17.0,,,
2020-11-01,2020-11-01 00:14:50.790147 UTC,view_item,36638696.4029295753,6944996097,GGOEGAED134810,Google Heathered Pom Beanie,(not set),Home/Apparel/Hats/,15.0,,,
2020-11-01,2020-11-01 00:14:50.790147 UTC,view_item,36638696.4029295753,6944996097,GGOEGAED134810,Google Heathered Pom Beanie,Google,Home/Apparel/Hats/,15.0,,,
2020-11-01,2020-11-01 00:14:50.790147 UTC,view_item,36638696.4029295753,6944996097,GGOEYHPB121110,YouTube Leather Strap Hat Black,(not set),Home/Apparel/Hats/,17.0,,,
2020-11-01,2020-11-01 00:25:11.622486 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1343,Google Heather Green Speckled Tee,Google,Home/Apparel/Men's / Unisex/,30.0,,,
2020-11-01,2020-11-01 00:25:11.622486 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1264,Android Garden Tee Orange,(not set),Home/Apparel/Men's / Unisex/,29.0,,,
2020-11-01,2020-11-01 00:25:11.622486 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1189,Google Eco Tee Black,(not set),Home/Apparel/Men's / Unisex/,22.0,,,
2020-11-01,2020-11-01 00:25:11.622486 UTC,view_item,36638696.4029295753,6944996097,GGOEYXXX1203,YouTube Icon Tee Grey,(not set),Home/Apparel/Men's / Unisex/,22.0,,,
2020-11-01,2020-11-01 00:25:11.622486 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1371,Google Men's Tech Fleece Vest Charcoal,(not set),Home/Apparel/Men's / Unisex/,79.0,,,
2020-11-01,2020-11-01 00:25:11.622486 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1343,Google Heather Green Speckled Tee,(not set),Home/Apparel/Men's / Unisex/,30.0,,,
2020-11-01,2020-11-01 00:25:11.622486 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1344,Google Navy Speckled Tee,(not set),Home/Apparel/Men's / Unisex/,30.0,,,
2020-11-01,2020-11-01 00:25:11.622486 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1352,Google Sherpa Zip Hoodie Charcoal,(not set),Home/Apparel/Men's / Unisex/,69.0,,,
2020-11-01,2020-11-01 00:25:11.622486 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1347,Google Sherpa Zip Hoodie Navy,(not set),Home/Apparel/Men's / Unisex/,69.0,,,
2020-11-01,2020-11-01 00:25:11.622486 UTC,view_item,36638696.4029295753,6944996097,GGCOGXXX1609,Google Land & Sea French Terry Sweatshirt,(not set),Home/Apparel/Men's / Unisex/,55.0,,,
2020-11-01,2020-11-01 00:25:11.622486 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1613,Super G Unisex Joggers,(not set),Home/Apparel/Men's / Unisex/,37.0,,,
2020-11-01,2020-11-01 00:25:11.622486 UTC,view_item,36638696.4029295753,6944996097,GGOEGXXX1038,Google F/C Long Sleeve Tee Charcoal,(not set),Home/Apparel/Men's / Unisex/,30.0,,,
2020-11-01,2020-11-01 00:26:40.498688 UTC,view_item,88098550.2597192571,3203951494,GGOEGOLR152199,Google Jotter Task Pad,(not set),Home/Stationery/,3.0,,,
2020-11-01,2020-11-01 00:26:40.498688 UTC,view_item,88098550.2597192571,3203951494,GGOEGFKA086699,Google Emoji Sticker Pack,(not set),Home/Stationery/,5.0,,,
2020-11-01,2020-11-01 00:26:40.498688 UTC,view_item,88098550.2597192571,3203951494,GGOEGOAH124199,Google Pen Citron,(not set),Home/Stationery/,2.0,,,
2020-11-01,2020-11-01 00:26:40.498688 UTC,view_item,88098550.2597192571,3203951494,GGOEGGOA017399,Maze Pen,(not set),Home/Stationery/,1.0,,,
2020-11-01,2020-11-01 00:26:40.498688 UTC,view_item,88098550.2597192571,3203951494,GGOEAFKA087599,Android Large Removable Sticker Sheet,(not set),Home/Stationery/,3.0,,,
2020-11-01,2020-11-01 00:26:40.498688 UTC,view_item,88098550.2597192571,3203951494,GGOEGOAC089999,Google Light Pen Blue,(not set),Home/Stationery/,3.0,,,
